x,y
0.0,-5.920076801424766
0.01001001001001001,0.6853583128846179
0.02002002002002002,-0.6814873469103745
0.03003003003003003,-1.8345579099640108
0.04004004004004004,2.239256977535062
0.050050050050050046,6.675208499626573
0.06006006006006006,2.5099292288451442
0.07007007007007007,-1.344509043541203
0.08008008008008008,3.6039697268328394
0.09009009009009009,9.789150551488222
0.10010010010010009,-0.29881473602121766
0.11011011011011011,3.922297813455054
0.12012012012012012,1.0593020112293372
0.13013013013013014,0.4093777374452028
0.14014014014014015,1.5511861759736127
0.15015015015015015,-1.629856368778524
0.16016016016016016,4.763355589770053
0.17017017017017017,-0.2284911162044838
0.18018018018018017,-1.8564966265498442
0.19019019019019018,4.7788772612720365
0.20020020020020018,-3.895229128032353
0.21021021021021022,0.1167243575360497
0.22022022022022023,4.113463677392968
0.23023023023023023,4.042029694187944
0.24024024024024024,1.4124313451331778
0.2502502502502503,7.587692062977522
0.2602602602602603,-0.5041838728129138
0.2702702702702703,3.167401686705998
0.2802802802802803,4.149130441085753
0.2902902902902903,5.830547443834597
0.3003003003003003,0.4095630874980376
0.3103103103103103,2.2745737904389416
0.3203203203203203,8.771129593497992
0.3303303303303303,10.01437974412673
0.34034034034034033,4.800209458847659
0.35035035035035034,-3.4092263395306985
0.36036036036036034,3.20546627323946
0.37037037037037035,4.116971886163821
0.38038038038038036,3.869959326212094
0.39039039039039036,5.5823258458274685
0.40040040040040037,2.7752864126882275
0.41041041041041043,4.497011857455133
0.42042042042042044,2.590082898629314
0.43043043043043044,3.2185446149193884
0.44044044044044045,7.118278556219756
0.45045045045045046,1.8796366502662836
0.46046046046046046,1.6718404670603064
0.47047047047047047,2.7565323131485044
0.4804804804804805,6.478221120975604
0.4904904904904905,4.718661431833095
0.5005005005005005,4.479975822581686
0.5105105105105106,4.379814441845569
0.5205205205205206,3.6045729815551946
0.5305305305305306,3.1096051226644925
0.5405405405405406,6.598994603197047
0.5505505505505506,1.9593411636059894
0.5605605605605606,5.552686615023823
0.5705705705705706,5.632548948038389
0.5805805805805806,6.629205120173774
0.5905905905905906,6.727098925585034
0.6006006006006006,3.7458050647256886
0.6106106106106106,0.5615713031067058
0.6206206206206206,2.5706926909159566
0.6306306306306306,7.9414325298303945
0.6406406406406406,6.843540048911849
0.6506506506506506,7.246116395032406
0.6606606606606606,5.843821334050766
0.6706706706706707,6.813360724407414
0.6806806806806807,0.40464900194850095
0.6906906906906907,8.3080470132619
0.7007007007007007,7.031965343966203
0.7107107107107107,4.585303143548048
0.7207207207207207,8.70608778855383
0.7307307307307307,6.5570085060239
0.7407407407407407,9.167059676078015
0.7507507507507507,5.927996838709286
0.7607607607607607,10.663145759892581
0.7707707707707707,6.517402766556611
0.7807807807807807,3.7182676775919252
0.7907907907907907,7.934976093064559
0.8008008008008007,10.33974158862186
0.8108108108108109,6.681129085305983
0.8208208208208209,11.030823676871805
0.8308308308308309,12.38567513558663
0.8408408408408409,9.75209910284804
0.8508508508508509,8.23682556887613
0.8608608608608609,4.2678765256446445
0.8708708708708709,6.249383264796157
0.8808808808808809,5.883993068435983
0.8908908908908909,7.968378521133583
0.9009009009009009,4.291685244107491
0.9109109109109109,3.337262690342805
0.9209209209209209,9.04737845783589
0.9309309309309309,7.0772767002893975
0.9409409409409409,5.126881767926232
0.950950950950951,10.266118069135075
0.960960960960961,7.852902603251676
0.970970970970971,7.57238460410959
0.980980980980981,8.43031016464111
0.990990990990991,8.365280027104665
1.001001001001001,6.968916499580019
1.011011011011011,8.000090687136353
1.021021021021021,1.3887579804218593
1.031031031031031,7.8492879598618215
1.0410410410410411,12.804161559970307
1.0510510510510511,8.524015879679856
1.0610610610610611,10.982114550257265
1.0710710710710711,13.230049755575601
1.0810810810810811,7.805929334043399
1.0910910910910911,4.638157251011946
1.1011011011011012,7.935398179258353
1.1111111111111112,11.812614599746238
1.1211211211211212,7.034409053445199
1.1311311311311312,11.639150683513979
1.1411411411411412,11.107480977166148
1.1511511511511512,5.51127763062377
1.1611611611611612,11.682449671686241
1.1711711711711712,11.390067977328668
1.1811811811811812,9.326941396556602
1.1911911911911912,7.032490680436793
1.2012012012012012,7.477809051813529
1.2112112112112112,8.02075587584091
1.2212212212212212,6.662426877066855
1.2312312312312312,6.541404070563228
1.2412412412412412,8.682358513434284
1.2512512512512513,12.784772865958125
1.2612612612612613,11.253998721906097
1.2712712712712713,5.542743879204702
1.2812812812812813,9.68289327500296
1.2912912912912913,11.89717090691815
1.3013013013013013,10.113179216301218
1.3113113113113113,5.237093834685731
1.3213213213213213,8.572184871152981
1.3313313313313313,6.506649098047809
1.3413413413413413,8.51746584878904
1.3513513513513513,15.577249032828183
1.3613613613613613,15.338795432447764
1.3713713713713713,14.06095526701941
1.3813813813813813,5.5558998811631
1.3913913913913913,5.409967746658778
1.4014014014014013,6.028752759150246
1.4114114114114114,9.732581229117725
1.4214214214214214,9.832842289634915
1.4314314314314314,10.697915722505527
1.4414414414414414,11.126853343913945
1.4514514514514514,10.240725750612695
1.4614614614614614,9.964058870643866
1.4714714714714714,4.001061494478696
1.4814814814814814,10.932062372348527
1.4914914914914914,7.749481710399422
1.5015015015015014,5.506961964093095
1.5115115115115114,12.049305562426147
1.5215215215215214,8.362520988316087
1.5315315315315314,11.174046188836419
1.5415415415415414,13.318627841424592
1.5515515515515514,7.706203228934658
1.5615615615615615,12.912323960942091
1.5715715715715715,10.918818061174179
1.5815815815815815,10.915261431180406
1.5915915915915915,6.290602530274238
1.6016016016016015,7.943430515857539
1.6116116116116117,9.033326637823746
1.6216216216216217,6.666649421382358
1.6316316316316317,6.333769339910071
1.6416416416416417,9.147364923446641
1.6516516516516517,8.361928820986222
1.6616616616616617,7.749949553872664
1.6716716716716717,12.082799119020383
1.6816816816816818,11.894262392938057
1.6916916916916918,7.494359843108777
1.7017017017017018,12.966162693054983
1.7117117117117118,13.94193748284434
1.7217217217217218,13.449738808050213
1.7317317317317318,10.032631835542801
1.7417417417417418,9.945510302684593
1.7517517517517518,8.554569133426957
1.7617617617617618,10.14491892123989
1.7717717717717718,9.010279024404257
1.7817817817817818,3.9826467338194647
1.7917917917917918,12.639066274861175
1.8018018018018018,10.144255810603779
1.8118118118118118,9.574388906452018
1.8218218218218218,9.276661439372251
1.8318318318318318,12.554985908572016
1.8418418418418419,17.119278207833013
1.8518518518518519,11.513599007208914
1.8618618618618619,8.984563645801611
1.8718718718718719,13.471196243173278
1.8818818818818819,13.84813127735812
1.8918918918918919,2.918229439376791
1.901901901901902,6.339506281170365
1.911911911911912,13.327760712294527
1.921921921921922,11.534767180838692
1.931931931931932,6.55924651277909
1.941941941941942,4.7858115388190345
1.951951951951952,10.956847016100246
1.961961961961962,10.981836373737544
1.971971971971972,11.508841075080433
1.981981981981982,9.805462756050659
1.991991991991992,5.808668133798479
2.002002002002002,8.50220751645495
2.012012012012012,11.615561978297546
2.022022022022022,13.342546770685146
2.032032032032032,11.375772642235436
2.042042042042042,11.387005271915902
2.052052052052052,10.478192872966018
2.062062062062062,6.677013776180619
2.0720720720720722,4.155750433511814
2.0820820820820822,8.782703189323891
2.0920920920920922,7.502801192708377
2.1021021021021022,8.767751001763399
2.1121121121121122,8.041134454157534
2.1221221221221223,9.428506599546143
2.1321321321321323,7.784315297630032
2.1421421421421423,8.338198309787343
2.1521521521521523,6.124668198030408
2.1621621621621623,10.599365148994835
2.1721721721721723,5.228714729760105
2.1821821821821823,12.946763225136998
2.1921921921921923,8.017284018352811
2.2022022022022023,2.711208792936718
2.2122122122122123,8.641268002991382
2.2222222222222223,13.056166695452106
2.2322322322322323,4.5351675115634
2.2422422422422423,5.110948029189405
2.2522522522522523,2.6873434114584267
2.2622622622622623,8.30773195811868
2.2722722722722724,11.718001501224457
2.2822822822822824,6.565082657608041
2.2922922922922924,6.193595446884142
2.3023023023023024,10.57101063066214
2.3123123123123124,8.107501343687165
2.3223223223223224,9.972481471510147
2.3323323323323324,7.684169973211126
2.3423423423423424,7.939730381803529
2.3523523523523524,2.841635211881659
2.3623623623623624,9.669748513588054
2.3723723723723724,2.0984697157277044
2.3823823823823824,4.646831008950423
2.3923923923923924,6.521105528830839
2.4024024024024024,8.834957240670008
2.4124124124124124,3.704071944895855
2.4224224224224224,8.354050335860162
