x1,x2,t
-0.05621412696169481,1.8867075384660639,1.0
-6.102282290713634,6.20240976338939,0.0
1.7012187964831655,3.025811104409899,1.0
-2.975174253596674,0.6741295256981669,1.0
-2.036343063877205,3.3126146922845194,0.0
-4.466649872035312,1.112937736148052,0.0
0.6142668275922926,4.992043891886537,0.0
4.520007279654902,1.96336648404752,1.0
-3.347300666577678,0.17302833737207723,1.0
-2.324126382734546,-7.755703601843451,0.0
0.12015306143860244,1.6672770895583808,1.0
-3.928780381844059,15.570374827138902,0.0
-4.441908285169575,1.7646001558212805,0.0
-3.6028718165393054,-0.8062522053939123,0.0
3.5988540240486557,-5.512944927051225,0.0
-2.9642123673631717,2.284488522976325,1.0
1.36715096798752,-8.330882704529948,0.0
-2.687293258360869,-2.4655439511404476,0.0
5.579266563312497,2.4592878113312486,0.0
-0.24405992873368426,-4.013008973045105,0.0
3.987080435027958,3.6797541068919855,0.0
3.114900347380273,-2.3941607023052245,0.0
-2.296430399482253,-4.164749667671012,0.0
1.5369813939086558,2.0811896494010393,1.0
-3.258133587496858,0.048820314017238964,1.0
7.975237952549852,-0.5445298194280598,0.0
7.037746185011128,0.09862269057940093,0.0
-0.08792110865265046,-1.2358852336239927,1.0
0.7000517714688423,1.243922811521267,1.0
-4.611415705263977,-5.491624301498038,0.0
0.5266225384434038,-3.5155535941392624,0.0
2.4509821464376005,-3.3829169463534123,0.0
8.05205324634903,-4.92081899772375,0.0
-3.0360536401432667,-2.6239421797978704,0.0
0.9594185299706314,-1.8422285545002706,1.0
1.9291789633607954,4.295902238449088,0.0
-2.4737683485297146,4.286936869199126,0.0
-2.9685427664797333,-0.7186174958531412,1.0
2.3587802448296866,-2.598900816730965,0.0
-2.5221911369197363,2.203997658998041,1.0
-2.8791832012121454,-1.1924882664992622,1.0
3.1470964160022232,0.6521564458983935,1.0
5.355546939145668,1.8198278977071298,0.0
2.981494848614461,1.4768268674750726,1.0
3.5397103253843873,-5.383657589604693,0.0
-1.7963409311692167,-1.5252476492337215,1.0
0.6733329362164316,-2.8998945135521423,0.0
-8.274426571996736,-1.2226719426583732,0.0
1.9540672246595119,4.624935108965861,0.0
-6.269889600645427,-1.7782553000413979,0.0
-3.0809258338666763,-0.6041096794461175,1.0
5.7037547138433045,0.4505686532653934,0.0
-0.4504437685431696,1.9321068060104651,1.0
-1.7592626501111845,4.176797685340718,0.0
0.6283018042727307,5.496409621695087,0.0
-3.036241643248313,-10.953046569836909,0.0
3.2258762670884327,-6.450425775996174,0.0
2.8610678399033502,-1.3290538126133395,1.0
-1.8504273770597097,6.287192147490275,0.0
-1.5964913192411783,-0.6957068466627692,1.0
6.120992913351589,-0.22342633618845303,0.0
-0.17879531002809423,-0.8215435398982712,1.0
-2.6390080981329262,2.9607416398300757,1.0
-7.280724862941169,3.7066419969565656,0.0
6.858847526235577,-1.4266172950363463,0.0
2.531056868696803,2.8941389854817814,1.0
1.9471047042524101,1.6392667767022315,1.0
-2.6364612040587176,-1.3127755849779723,1.0
3.907001917524336,1.5619106137745833,1.0
-1.0578700424415306,-2.196018572095107,1.0
-0.5315732956049289,-6.3697501547656845,0.0
-1.9647130758751739,-7.749039414997978,0.0
-5.346741350434006,-1.1637296481815302,0.0
-0.3815640188168176,6.126578760986325,0.0
-3.255845237455822,4.4262198665040495,0.0
-0.7155762506748112,2.0114484450738965,1.0
-1.2092353192841716,0.5096755119806706,1.0
4.737820218691538,-2.9750327634570812,0.0
2.2238759864324105,-0.6284086016833551,1.0
5.555610897332941,1.7772766231235897,0.0
0.12365723601337686,8.321804483008238,0.0
-0.24742368855470281,-6.6174824102047936,0.0
1.6305366167465234,6.799216163563442,0.0
1.1945168190891478,3.0737825691528005,1.0
-3.719325170445736,7.70825065317134,0.0
8.732091249450544,-2.8563805726324065,0.0
0.4172206548905903,0.9458259841508203,1.0
3.584995435314563,-3.442962425795821,0.0
-0.3398890186988571,1.0975231453449925,1.0
-5.141106236136226,5.175914278151237,0.0
2.9599990832703584,-1.6100040384095609,1.0
-4.291800063454823,-4.143989756514476,0.0
0.3766199002309025,3.5300132568563622,0.0
1.472978202851678,3.626727498187379,0.0
0.13856713327447656,3.9407812769374995,0.0
-0.2532966095523822,0.7403474931121313,1.0
1.61836936667271,2.2282607959920924,1.0
-3.8694334305006737,1.5929130220558003,1.0
-2.549093276331166,-2.1509366541201764,1.0
-3.385738210332133,1.1061185970584462,1.0
-2.5680738237618135,1.7481434009030574,1.0
5.958711821310946,-1.5724628898096449,0.0
1.1626273346615479,4.199832047408449,0.0
1.6904117058101682,-0.5379311216411159,1.0
-1.7810694877256619,-0.39994278288478413,1.0
1.4333408208232306,1.4612190256497821,1.0
-5.056812601518668,0.38900645345867535,0.0
0.0958661670827484,-4.258914986004623,0.0
0.8319183316657786,-6.71759012627199,0.0
-2.69829069716571,3.8905105240707263,0.0
-1.9100804904142736,4.053483953081043,0.0
0.2979731181241131,11.194502050097748,0.0
-4.677855881370221,0.4366159591150506,0.0
7.40586247507156,-0.5059663540246693,0.0
-6.004789626116354,-4.928151410044641,0.0
-0.1723274958549471,3.640174052014971,0.0
-5.8439425270233665,4.855546877306863,0.0
-6.884220354188918,-3.0036150010360196,0.0
1.604879396307266,1.0050351959053176,1.0
-5.717689099432095,2.329203135631717,0.0
5.317358589344107,6.799739731542594,0.0
4.317077670005282,4.859596700776589,0.0
-2.0488693868051113,-0.23106557374967207,1.0
1.4924377349384226,1.1490719268176184,1.0
1.625521166277823,2.308551905668114,1.0
8.616489051377906,-4.103426592772635,0.0
1.881132494998198,-2.6546535515463496,1.0
2.211077905833344,5.218439172896425,0.0
3.5210585223486786,-0.9481099757748337,1.0
4.2203830881356,5.636025028246506,0.0
-5.7177183987554345,8.695506759489817,0.0
-11.177026736120908,-3.774994680284989,0.0
-0.9875106407468529,-1.7230239396237232,1.0
3.0952375050446626,0.18927829996226697,1.0
3.5282420758125497,-3.8243028958093586,0.0
2.3063047764795543,5.3422866805952065,0.0
8.371329419311197,2.963328598645707,0.0
1.5365519168119386,-6.935051046525537,0.0
2.030689596657721,-0.8179281881938919,1.0
8.640162107789589,3.972148289637347,0.0
-2.462752644244927,4.043850096172672,0.0
3.249668169119177,5.855713335561383,0.0
2.279184367735661,1.4551244570462432,1.0
2.887391374298325,-2.927862154065495,0.0
1.5883784350470065,-5.498010234045157,0.0
0.8628566862204061,-4.519217649490651,0.0
4.185086891688405,0.3875133272764632,1.0
-2.7745785276188837,11.093404931013236,0.0
-2.0818569484814526,8.70033434235605,0.0
2.28848185113838,1.7988651492989083,1.0
6.960564771864843,3.746943985903534,0.0
-0.8905510199210498,-0.650832702389089,1.0
-6.185163475571601,7.492393385574905,0.0
1.0565400605347717,-2.69673248708472,0.0
8.400504398583927,-8.54966591638427,0.0
0.5681959643381289,5.57359701550849,0.0
-1.4783758647976701,0.12751039034780887,1.0
-3.5480519778943513,0.06666523328035645,1.0
-1.33622882564397,4.697995467478796,0.0
-1.7508843805814338,12.765455683915603,0.0
