x,y
0.0,1.548859550172092
0.00040008001600320064,1.622048079250338
0.0008001600320064013,1.3339992476211022
0.001200240048009602,1.144981365112035
0.0016003200640128026,1.015485410344265
0.002000400080016003,1.0042606330469623
0.002400480096019204,1.683823902806051
0.0028005601120224045,
0.003200640128025605,1.4673920899913222
0.0036007201440288058,
0.004000800160032006,1.5092441671201497
0.004400880176035207,1.0512008655620713
0.004800960192038408,0.979798063591295
0.005201040208041609,1.2127466310083796
0.005601120224044809,1.5761361827269413
0.006001200240048009,1.4713025183675474
0.00640128025605121,1.2494285595009191
0.006801360272054411,0.42741428995181774
0.0072014402880576115,
0.007601520304060812,1.1985698815918078
0.008001600320064013,
0.008401680336067214,0.8903184002886324
0.008801760352070413,
0.009201840368073614,1.1720599949972759
0.009601920384076815,1.061592187140687
0.010002000400080016,
0.010402080416083218,
0.010802160432086417,0.9132036598760226
0.011202240448089618,0.9206109566106417
0.011602320464092819,1.4357367557609724
0.012002400480096018,1.2145245605588348
0.01240248049609922,0.7519887208948338
0.01280256051210242,1.4121392766555572
0.013202640528105622,
0.013602720544108823,1.123115268565501
0.014002800560112022,1.1256314283301756
0.014402880576115223,1.5014554107661637
0.014802960592118424,1.4627508764951733
0.015203040608121624,1.1132414372133606
0.015603120624124825,1.059726587433915
0.016003200640128026,1.2881709118247358
0.016403280656131225,
0.016803360672134428,
0.017203440688137627,1.1997231577593714
0.017603520704140826,1.6716474349198456
0.01800360072014403,1.0485507668380907
0.01840368073614723,1.4079799014444936
0.01880376075215043,1.0087480526907788
0.01920384076815363,
0.01960392078415683,1.2988614812842805
0.020004000800160033,0.5972626920016876
0.020404080816163232,
0.020804160832166435,1.2842252878183007
0.021204240848169634,1.3080393287040937
0.021604320864172834,1.5889387287883607
0.022004400880176037,1.4600087590908377
0.022404480896179236,1.3671010518388984
0.022804560912182435,1.4596446461403851
0.023204640928185638,
0.023604720944188837,0.9196290254546177
0.024004800960192037,1.2526831131474054
0.02440488097619524,1.514377865714376
0.02480496099219844,
0.02520504100820164,
0.02560512102420484,
0.02600520104020804,0.7993699083377707
0.026405281056211243,1.3018274519120658
0.026805361072214443,
0.027205441088217645,0.9495641785887827
0.027605521104220845,1.3480987181332367
0.028005601120224044,1.1041744813412016
0.028405681136227247,
0.028805761152230446,1.360108541165073
0.029205841168233646,1.4556418022066202
0.02960592118423685,
0.030006001200240048,0.9044285380455918
0.030406081216243247,
0.03080616123224645,1.8149069855976927
0.03120624124824965,1.1420753863686952
0.03160632126425285,0.7253480920047616
0.03200640128025605,1.2889464845531236
0.032406481296259254,
0.03280656131226245,1.295244238145392
0.03320664132826565,1.2281318384538933
0.033606721344268856,1.5243762071018412
0.03400680136027205,
0.034406881376275254,1.214961123350223
0.03480696139227846,1.2910322773452998
0.03520704140828165,0.9392927032997348
0.035607121424284856,1.7063203025034581
0.03600720144028806,
0.03640728145629126,1.225819109187723
0.03680736147229446,
0.03720744148829766,
0.03760752150430086,1.7395456982066335
0.03800760152030406,0.9564566194038242
0.03840768153630726,1.3404242798533772
0.038807761552310464,
0.03920784156831366,1.0927081751543846
0.03960792158431686,1.4486634304715174
0.040008001600320066,
0.04040808161632326,1.027924269516377
0.040808161632326465,1.4266563226828701
0.04120824164832967,1.806330273301439
0.04160832166433287,0.6408348920990615
0.042008401680336066,1.43689621256134
0.04240848169633927,1.4625505072171368
0.04280856171234247,1.423559644742584
0.04320864172834567,0.9732813165672547
0.04360872174434887,0.4870182351223986
0.04400880176035207,1.6358714122893498
0.04440888177635527,
0.04480896179235847,0.7673202419178661
0.045209041808361675,1.60939525979031
0.04560912182436487,
0.04600920184036807,1.1282015518975892
0.046409281856371276,1.715697499372498
0.04680936187237447,0.9874907041869563
0.047209441888377675,0.7697153177698598
0.04760952190438088,
0.048009601920384073,1.0332764098865481
0.048409681936387276,1.4579237147748052
0.04880976195239048,0.9720661821292762
0.04920984196839368,1.2676389228891176
0.04960992198439688,0.9791227163723046
0.05001000200040008,1.5578168078843833
0.05041008201640328,1.5815350343641448
0.05081016203240648,1.163076195290457
0.05121024204840968,1.7090269671875788
0.051610322064412885,1.3289324157875955
0.05201040208041608,1.3340431072129577
0.052410482096419284,
0.052810562112422486,1.1497160336823924
0.05321064212842568,1.2611218940743176
0.053610722144428885,1.39391845268636
0.05401080216043209,0.8974660184850778
0.05441088217643529,0.7067035202312747
0.05481096219243849,1.6989443593837008
0.05521104220844169,1.5292934748384297
0.05561112222444489,1.7503529472491188
0.05601120224044809,0.6171866869268688
0.05641128225645129,1.4468425945005816
0.056811362272454494,1.2395854124597137
0.05721144228845769,0.5101823903035214
0.05761152230446089,1.164671351522604
0.058011602320464095,
0.05841168233646729,0.9824432665010527
0.058811762352470494,1.5015356804372206
0.0592118423684737,1.6653237495675404
0.05961192238447689,0.9333268072418817
0.060012002400480095,1.720543435009725
0.0604120824164833,
0.060812162432486494,1.4411008704263846
0.0612122424484897,1.1732734947889158
