x,y
0.0,3.727943331840073e-05
0.0005002501250625312,3.471374605466154e-05
0.0010005002501250625,2.5418686901931158e-05
0.0015007503751875936,8.020727588243762e-05
0.002001000500250125,3.292907646098937e-05
0.0025012506253126563,2.6550213172677967e-05
0.003001500750375187,7.639437662168871e-05
0.0035017508754377185,4.647136256215067e-05
0.00400200100050025,4.44473705204196e-05
0.004502251125562781,5.072094602722384e-05
0.0050025012506253125,5.278500227946578e-05
0.005502751375687844,4.9476112155075156e-05
0.006003001500750374,2.9591752012649524e-05
0.006503251625812906,2.8969500183288234e-05
0.007003501750875437,3.751843527874202e-05
0.007503751875937968,4.0144867516789925e-05
0.0080040020010005,4.2077685354490604e-05
0.00850425212606303,5.0304603374745246e-05
0.009004502251125562,4.327859898914529e-05
0.009504752376188093,3.844854109379653e-05
0.010005002501250625,5.319392301121555e-05
0.010505252626313155,5.865540374785079e-05
0.011005502751375688,3.722186842691019e-05
0.011505752876438218,3.153667756133351e-05
0.012006003001500749,5.0279223417148e-05
0.01250625312656328,4.207020625725203e-05
0.013006503251625811,6.145848586397598e-05
0.013506753376688344,3.565799945228339e-05
0.014007003501750874,3.3441618713174106e-05
0.014507253626813406,3.9786967597519836e-05
0.015007503751875937,5.634398644805319e-05
0.015507753876938469,4.346926942550886e-05
0.016008004002001,4.71325264430202e-05
0.01650825412706353,4.1803468635660354e-05
0.01700850425212606,6.590370458308546e-05
0.017508754377188594,5.62868707135726e-05
0.018009004502251125,3.0900294055999737e-05
0.018509254627313655,6.406521418025044e-05
0.019009504752376186,5.847909175404274e-05
0.01950975487743872,6.796430793505713e-05
0.02001000500250125,4.1969152227551e-05
0.02051025512756378,3.718293102085372e-05
0.02101050525262631,4.817060776913358e-05
0.02151075537768884,5.195963782100325e-05
0.022011005502751375,7.075048871259173e-05
0.022511255627813906,6.0130242588309285e-05
0.023011505752876436,5.205405870136128e-05
0.023511755877938967,4.80047505169827e-05
0.024012006003001497,5.020605732181021e-05
0.02451225612806403,4.4489988584503464e-05
0.02501250625312656,6.151258147920123e-05
0.025512756378189092,3.252163486168251e-05
0.026013006503251623,5.050998149402622e-05
0.026513256628314157,6.904825351938328e-05
0.027013506753376687,3.59760633760251e-05
