x,y
5.065014908,-1.351232453
5.053581167,-1.498222905
5.813660202,-0.543728013
5.313629122,-1.09939038
0.280302274,0.510171052
3.081753443,0.152000413
3.271258238,-0.392256151
1.506711764,1.377114398
2.434689462,0.761903481
2.770847733,0.551663506
4.693196512,-1.281516801
5.527705096,-0.597034905
5.065091495,-1.210972127
4.344506042,-1.159552953
0.693596412,0.77572931
4.514574668,-1.495487541
1.653508078,1.343607431
5.713878525,-0.785213298
4.076917844,-1.026130694
1.414200076,1.376370066
4.143686269,-1.005668631
1.585383715,1.440484506
4.166346588,-0.972615036
2.713879149,0.507762904
5.945404473,-0.706184366
0.592810048,0.617309849
3.969712633,-1.105236651
1.893106631,1.022638028
6.195669386,-0.275196801
1.044729357,0.876820966
4.55555513,-1.005295843
3.201636417,0.014350123
3.440045303,-0.117459744
3.323249656,-0.022937532
5.275765598,-1.051347851
0.808548977,1.17601334
5.407853143,-1.222325447
5.941756215,-0.458107315
0.71475509,1.097453837
0.337605816,0.433757639
0.592415221,0.769757112
4.854369172,-1.529792278
4.219495442,-1.174308969
1.551178501,1.240655375
0.379580433,0.644052539
1.259193464,1.386363686
5.397433013,-1.086452952
5.318087241,-0.928555964
1.411748111,1.561481123
0.22993027,0.262827842
4.521184558,-1.409818488
4.700615035,-1.081148498
6.057723034,-0.386676259
0.038072134,-0.142781331
2.009286538,0.979457248
2.099323031,0.902145352
2.324926021,0.814460536
3.750432688,-0.572778555
2.61535099,0.735444299
1.458901353,1.073984426
4.165013986,-1.210079969
6.246580594,0.233609237
4.363416098,-1.254889159
0.406827782,0.56394763
1.406772241,1.140494141
5.589925783,-0.704869695
5.150798347,-1.253417066
4.993418721,-1.511913755
0.367239158,0.301680548
0.815117066,0.898946045
2.707476925,0.589874649
2.821988657,0.147203775
2.251251279,1.302537355
4.507275301,-1.423067061
4.594099819,-1.336754285
3.023523376,0.372859421
2.139775141,0.989015855
1.6691984,1.515653514
0.164246545,0.172129315
5.833830118,-0.342610454
2.240339417,1.144104638
1.45662207,1.041708731
1.989396073,1.350341761
4.126706895,-1.184853205
1.776669295,1.353206505
4.448587536,-1.068168569
3.60632964,-0.8114906
2.938782221,0.011324078
0.225282175,0.105576982
6.098560208,-0.14686554
5.672737593,-1.034103999
1.338744066,1.554234819
5.183869586,-1.065892695
1.084687622,1.068924797
0.843156941,0.901317432
5.151699309,-1.412729741
2.518961012,0.922381153
4.294334049,-1.474089386
1.200025305,0.991578238
